molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5895455,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCCO3)C2)cc1)c1cnc2[nH]ncc2c1,70.9,active
CHEMBL6014380,O=C(NCc1ccc(S(=O)(=O)N2CCC23COC3)cc1)c1cnc2[nH]ncc2c1,206.0,active
CHEMBL6003742,C[C@@H]1CN(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)C[C@H](C)N1C1COC1,14.5,active
CHEMBL2419524,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3COC3)CC2)cc1)N1Cc2ccncc2C1,17.2,active
CHEMBL2419532,CN1CCN(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,58.0,active
CHEMBL2419525,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,12.4,active
CHEMBL5766641,CN1CCC2(C1)CN(S(=O)(=O)c1ccc(CNC(=O)c3cc4ccncc4o3)cc1)C2,2.83,active
CHEMBL2419535,O=C(NCc1ccc(S(=O)(=O)N2CC3(CCOCC3)C2)cc1)N1Cc2ccncc2C1,23.6,active
CHEMBL2419536,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cc1)N1Cc2ccncc2C1,7.36,active
CHEMBL2419520,O=C(NCc1ccc(S(=O)(=O)C2CCOCC2)cc1)N1Cc2ccncc2C1,66.7,active
CHEMBL5748312,O=C(NCc1ccc(S(=O)(=O)N2CC3CCC(F)(F)C3C2)cc1)c1cc2ccncc2o1,9.84,active
CHEMBL6025110,O=C(NCc1ccc(S(=O)(=O)N2CC3CC(F)(F)CC3C2)cc1)c1cc2ccncc2o1,16.6,active
CHEMBL5848665,COCCN1CCN(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,90.6,active
CHEMBL5999310,O=C(NCc1ccc(S(=O)(=O)N2CCC(CO)CC2)cc1)c1cc2ccncc2o1,24.4,active
CHEMBL5904100,O=C(NCc1ccc(S(=O)(=O)N2CCC(F)(F)C2)cc1)c1cc2ccncc2o1,21.4,active
CHEMBL5762233,O=C(NCc1ccc(S(=O)(=O)N2CC(F)(F)C2)cc1)c1cc2ccncc2o1,46.7,active
CHEMBL5946182,O=C(NCc1ccc(S(=O)(=O)N2CC3CCOC3C2)cc1)c1cc2ccncc2o1,41.8,active
CHEMBL5855575,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCCO3)C2)cc1)c1cc2ccncc2o1,22.7,active
CHEMBL6021409,O=C(NCc1ccc(S(=O)(=O)N2CC3CC2CO3)cc1)c1cc2ccncc2o1,65.2,active
CHEMBL5943073,O=C(NCc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)c1cc2ccncc2o1,41.4,active
CHEMBL2419530,O=C(NCc1ccc(S(=O)(=O)N2CCC[C@@H](O)C2)cc1)N1Cc2ccncc2C1,28.2,active
CHEMBL2419531,O=C(NCc1ccc(S(=O)(=O)N2CCC[C@H](O)C2)cc1)N1Cc2ccncc2C1,81.5,active
CHEMBL2420635,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccn2cncc2c1,1420.0,intermediate
CHEMBL2419526,CN1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,47.8,active
CHEMBL3394718,CC(C)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,43.1,active
CHEMBL2419523,CCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,39.7,active
CHEMBL5797838,CCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,113.0,active
CHEMBL5941474,CC(C)C(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,35.0,active
CHEMBL6062513,CCCC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,20.3,active
CHEMBL5969251,CC(C)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,89.0,active
CHEMBL2419527,CC(C)N1CCC(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,56.5,active
CHEMBL5888973,NC1CCN(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,82.1,active
CHEMBL2419529,O=C(NCc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1)N1Cc2ccncc2C1,44.7,active
CHEMBL6033116,O=C(NCc1ccc(S(=O)(=O)N2CCOC3(CCNCC3)C2)cc1)c1ccc2nccn2c1,106.0,active
CHEMBL5953536,NC12CC1CN(S(=O)(=O)c1ccc(CNC(=O)c3ccc4nccn4c3)cc1)C2,68.7,active
CHEMBL5934235,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCCN3)CC2)cc1)c1ccc2nccn2c1,65.1,active
CHEMBL5821908,O=C(NCc1ccc(S(=O)(=O)N2CCOC3(CCCNC3)C2)cc1)c1ccc2nccn2c1,43.4,active
CHEMBL5848902,NC1CC2(CCN(S(=O)(=O)c3ccc(CNC(=O)c4ccc5nccn5c4)cc3)CC2)C1,17.7,active
CHEMBL5875577,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCNCC3)CC2)cc1)c1ccc2nccn2c1,19.2,active
CHEMBL5786571,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCCNC3)CC2)cc1)c1ccc2nccn2c1,25.6,active
CHEMBL5798134,O=C(NCc1ccc(S(=O)(=O)N2CCCC3(CCCCN3)C2)cc1)c1ccc2nccn2c1,107.0,active
CHEMBL5893961,O=C(NCc1ccc(S(=O)(=O)N2CCOC3CNCC32)cc1)c1ccc2nccn2c1,1300.0,intermediate
CHEMBL5928142,NCC12CC(CN1S(=O)(=O)c1ccc(CNC(=O)c3ccc4nccn4c3)cc1)C2,1680.0,intermediate
CHEMBL6027544,O=C(NCc1ccc(S(=O)(=O)N2CC3CNCC3C2)cc1)c1ccc2nccn2c1,79.3,active
CHEMBL5845306,O=C(NCc1ccc(S(=O)(=O)N2CC(C3CCCNC3)c3ccccc32)cc1)c1ccc2nccn2c1,22.2,active
CHEMBL5787603,O=C(NCc1ccc(S(=O)(=O)N2CCCC23CCNCC3)cc1)c1ccc2nccn2c1,355.0,active
CHEMBL5893363,O=C(NCc1ccc(S(=O)(=O)N2CC3CCNC3C2)cc1)c1ccc2nccn2c1,174.0,active
CHEMBL5814445,O=C(NCc1ccc(S(=O)(=O)N2CC3CNCC(C2)O3)cc1)c1ccc2nccn2c1,320.0,active
CHEMBL5899110,O=C(NCc1ccc(S(=O)(=O)N2CCCC3(CCCN3)CC2)cc1)c1ccc2nccn2c1,26.7,active
CHEMBL5893961,O=C(NCc1ccc(S(=O)(=O)N2CCOC3CNCC32)cc1)c1ccc2nccn2c1,965.0,active
CHEMBL5798134,O=C(NCc1ccc(S(=O)(=O)N2CCCC3(CCCCN3)C2)cc1)c1ccc2nccn2c1,379.0,active
CHEMBL5807913,CC(C)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4cnccc4[nH]3)cc2)CC1,88.5,active
CHEMBL3394719,CC(C)CN1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,36.6,active
CHEMBL5910000,CCCN1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,20.3,active
CHEMBL6002306,O=C(NCc1ccc(S(=O)(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1)c1cnc2[nH]ncc2c1,302.0,active
CHEMBL5939236,O=C(NCc1ccc(S(=O)(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)cc1)c1cnc2[nH]ncc2c1,118.0,active
CHEMBL5961398,O=C(NCc1ccc(S(=O)(=O)C2CCN(S(=O)(=O)c3ccccc3)C2)cc1)c1cnc2[nH]ncc2c1,102.0,active
CHEMBL5865835,CC(=O)N1CCCC(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1,381.0,active
CHEMBL5837849,CC(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1,2000.0,intermediate
CHEMBL5817101,CS(=O)(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,73.5,active
CHEMBL5742751,O=C(NCc1ccc(S(=O)(=O)C2CCCN(C(=O)c3ccccc3)C2)cc1)c1cnc2[nH]ncc2c1,300.0,active
CHEMBL5813037,O=C(NCc1ccc(S(=O)(=O)C2CCN(C(=O)c3ccccc3)C2)cc1)c1cnc2[nH]ncc2c1,71.1,active
CHEMBL5837947,O=C(NCc1ccc(S(=O)(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1)c1cnc2[nH]ncc2c1,18.0,active
CHEMBL5989351,CS(=O)(=O)N1CCCC(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1,3970.0,intermediate
CHEMBL5952772,CS(=O)(=O)N1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)C1,413.0,active
CHEMBL3394724,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,9.33,active
CHEMBL5785916,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cc1)c1cc2ccncc2o1,13.5,active
CHEMBL3394723,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,47.2,active
CHEMBL5930392,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,19.3,active
CHEMBL3394724,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,1600.0,intermediate
CHEMBL3394724,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,7.23,active
CHEMBL3394725,O=C(NCc1ccc([S+]([O-])C2CCN(C3CCOCC3)CC2)cc1)c1cc2ccncc2o1,18.5,active
CHEMBL5818748,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,35.0,active
CHEMBL5845023,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,53.7,active
CHEMBL5863792,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cc1)c1ccc2nccn2c1,2.93,active
CHEMBL5922974,O=C(NCc1ccc([S+]([O-])C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1,2.02,active
CHEMBL6004845,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,29.0,active
CHEMBL5943549,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cc1)c1cnc2[nH]ncc2c1,88.1,active
CHEMBL5928466,CC(C)N1CCC([S@@+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,2000.0,intermediate
CHEMBL3394723,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,25.8,active
CHEMBL5796701,CCN1CCC([S+]([O-])c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,43.4,active
CHEMBL6042650,CN1CCC([S+]([O-])c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,38.0,active
CHEMBL5852876,CN1CCC([S+]([O-])c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,57.6,active
CHEMBL5742675,CCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,113.0,active
CHEMBL5944804,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,15.2,active
CHEMBL5931683,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,27.5,active
CHEMBL5827070,O=C(NCc1ccc([S+]([O-])C2CCN(CC(F)(F)F)CC2)cc1)N1Cc2ccncc2C1,5.82,active
CHEMBL5777198,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,24.9,active
CHEMBL6034451,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,594.0,active
CHEMBL5853698,CN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,114.0,active
CHEMBL5895543,CCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,68.3,active
CHEMBL5931504,O=C(NCc1ccc([S+]([O-])C2CCN(C3CCOCC3)CC2)cc1)c1cnc2[nH]ncc2c1,290.0,active
CHEMBL5930392,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,2000.0,intermediate
CHEMBL5930392,CCCN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,35.7,active
CHEMBL5938379,O=C(NCc1ccc([S+]([O-])C2CCN(C3CCOCC3)CC2)cc1)c1ccc2nccn2c1,36.2,active
CHEMBL5873026,CCN1CCC([S+]([O-])c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)CC1,30.2,active
CHEMBL6031388,CC(C)N1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4cnccc4[nH]3)cc2)CC1,60.0,active
CHEMBL3893879,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,4.32,active
CHEMBL3902837,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2s1,7.19,active
CHEMBL3972073,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cnc2nccn2c1,8.96,active
CHEMBL3921880,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,9.53,active
CHEMBL3972073,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cnc2nccn2c1,18.3,active
CHEMBL5750784,CC(C)(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,45.4,active
CHEMBL5920619,O=C(NCC1CC12CCN(C(=O)Cc1ccccc1)CC2)c1cc2cnccc2[nH]1,64.8,active
CHEMBL3981065,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,73.5,active
CHEMBL5787957,O=C(NCC1CC12CCN(C(=O)C1CCCCC1)CC2)c1cc2cnccc2[nH]1,108.0,active
CHEMBL5779020,O=C(NCC1CC12CCN(C(=O)C1CCOCC1)CC2)c1cc2cnccc2[nH]1,208.0,active
CHEMBL5749708,O=C(NCC1CC12CCN(C(=O)c1ccccc1)CC2)c1cc2cnccc2[nH]1,255.0,active
CHEMBL5947148,CC(C)C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,398.0,active
CHEMBL5833174,O=C(NCC1CC12CCN(S(=O)(=O)c1ccccc1)CC2)c1cc2cnccc2[nH]1,423.0,active
CHEMBL6028100,CCS(=O)(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,988.0,active
CHEMBL3900937,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cnc2[nH]ncc2c1,2000.0,intermediate
CHEMBL5919767,CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,2000.0,intermediate
CHEMBL5846189,CS(=O)(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,2000.0,intermediate
CHEMBL5808461,CCC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,398.0,active
CHEMBL5898298,CC(C)(C)OC(=O)N1CCC2(CC1)CC(CNC(=O)c1ccc3nccn3c1)C2,175.0,active
CHEMBL3930818,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1ccc2nccn2c1,17.5,active
CHEMBL3921880,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,10.0,active
CHEMBL5750784,CC(C)(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,51.1,active
CHEMBL3893879,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,6.8,active
CHEMBL6040243,O=C(NCC1CC12CCN(C(=O)Cn1ccnc1)CC2)c1cc2ccncc2o1,304.0,active
CHEMBL5741728,O=C(NCC1CC12CCN(C(=O)CCC(F)(F)F)CC2)c1cc2ccncc2o1,50.4,active
CHEMBL5756156,O=C(NCC1CC12CCN(C(=O)Cc1cccc([SH](=O)=O)c1)CC2)c1cc2ccncc2o1,64.2,active
CHEMBL5865496,CC(C)(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,11.1,active
CHEMBL5876795,CCN(CCC1CC1CNC(=O)c1cc2ccncc2o1)C(=O)CN1CCN(C)CC1,416.0,active
CHEMBL5744084,N#Cc1cccc(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)c1,37.3,active
CHEMBL5824870,CC1CC12CCN(C(=O)CC1CC1)CC2,153.0,active
CHEMBL5775266,O=C(NCC1CC12CCN(C(=O)CN1CCCC1)CC2)c1cc2ccncc2o1,1120.0,intermediate
CHEMBL5795015,Cc1cc(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)on1,54.2,active
CHEMBL5864709,O=C(NCC1CC12CCN(C(=O)CN1CCCCC1)CC2)c1cc2ccncc2o1,563.0,active
CHEMBL6005071,O=C(NCC1CC12CCN(C(=O)CC1CCOCC1)CC2)c1cc2ccncc2o1,89.3,active
CHEMBL5782781,O=C(NCC1CC12CCN(C(=O)CC1CCCO1)CC2)c1cc2ccncc2o1,155.0,active
CHEMBL5797969,CC(C)(C)OCC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,40.0,active
CHEMBL6031818,O=C(NCC1CC12CCN(C(=O)Cc1cccnc1)CC2)c1cc2ccncc2o1,47.0,active
CHEMBL5888418,CN1CCC(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3cnccc3[nH]2)CC1,130.0,active
CHEMBL3930818,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1ccc2nccn2c1,14.3,active
CHEMBL3930818,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1ccc2nccn2c1,143.0,active
CHEMBL3921880,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,279.0,active
CHEMBL3921880,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,19.9,active
CHEMBL3963163,CC(C)(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,6.23,active
CHEMBL6058546,CC(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,120.0,active
CHEMBL5739892,O=C(Cc1ccccc1)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,4.59,active
CHEMBL3893879,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,9.96,active
CHEMBL3893879,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,47.9,active
CHEMBL5770479,O=C(NCC1CC12CCN(C(=O)Cc1cnccn1)CC2)c1cc2ccncc2o1,309.0,active
CHEMBL5866341,O=C(NCC1CC12CCN(C(=O)CN1CCOCC1)CC2)c1cc2ccncc2o1,173.0,active
CHEMBL5795319,O=C(NCC1CC12CCN(C(=O)CC1CCCCO1)CC2)c1cc2ccncc2o1,135.0,active
CHEMBL5990477,CC(C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1)N1CCCC1,420.0,active
CHEMBL5992155,CC(C)(C)NC(=O)C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,2000.0,intermediate
CHEMBL5856004,CN(C)C(=O)CCC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,1060.0,intermediate
CHEMBL5939003,CN1CC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1=O,575.0,active
CHEMBL5870353,O=C(NCC1CC12CCN(C(=O)CN1CCCC1=O)CC2)c1cc2ccncc2o1,223.0,active
CHEMBL5840706,O=C(NCC1CC12CCN(C(=O)C1CC1(F)F)CC2)c1cc2ccncc2o1,422.0,active
CHEMBL5911423,O=C(NCC1CC12CCN(C(=O)C1CCOC1)CC2)c1cc2ccncc2o1,782.0,active
CHEMBL5872283,O=C(NCC1CC12CCN(C(=O)C1CCOCC1)CC2)c1cc2ccncc2o1,309.0,active
CHEMBL6005010,O=C(NCC1CC12CCN(C(=O)C1CCCO1)CC2)c1cc2ccncc2o1,768.0,active
CHEMBL5875968,O=CNCC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,395.0,active
CHEMBL5878340,Cc1cc(C)n(CCC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)n1,177.0,active
CHEMBL5909078,C=Cc1cc(C(=O)NCC2CC23CCN(C(=O)C2CCCN2C(N)=O)CC3)oc1C=N,398.0,active
CHEMBL5758213,C=Cc1cc(C(=O)NCC2CC23CCN(C(=O)CCN2CCOCC2)CC3)oc1C=N,526.0,active
CHEMBL5749109,O=C(NCC1CC12CCN(C(=O)C1CCS(=O)(=O)C1)CC2)c1cc2ccncc2o1,1040.0,intermediate
CHEMBL5980326,Cc1cc(C)n(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)n1,210.0,active
CHEMBL5934847,C=Cc1cc(C(=O)NCC2CC23CCN(C(=O)C2CCCN2C(C)=O)CC3)oc1C=N,812.0,active
CHEMBL6026696,CS(=O)(=O)c1ccccc1C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,386.0,active
CHEMBL5970459,O=C(NCC1CC12CCN(C(=O)c1cccc(-n3cnnc3)c1)CC2)c1cc2ccncc2o1,68.1,active
CHEMBL6045350,CN(C)Cc1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,64.1,active
CHEMBL5956937,CC(=O)Nc1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,33.8,active
CHEMBL5867193,CS(=O)(=O)N1CCCC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)C1,57.4,active
CHEMBL5833919,CS(=O)(=O)N1CCC(C(=O)N2CCC(CCCNC(=O)c3cc4ccncc4o3)CC2)CC1,231.0,active
CHEMBL5906812,CC(C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1)N1CCOCC1,109.0,active
CHEMBL5877611,CS(=O)(=O)N1CCCC1C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,214.0,active
CHEMBL6007174,O=C(NCC1CC12CCN(C(=O)CC1NC(=O)c3ccccc31)CC2)c1cc2ccncc2o1,169.0,active
CHEMBL5783016,NC(=O)N1CCC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1,296.0,active
CHEMBL5920051,NC(=O)N1CCCC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)C1,755.0,active
CHEMBL5900358,O=C(NCC1CC12CCN(C(=O)CC1CCS(=O)(=O)C1)CC2)c1cc2ccncc2o1,244.0,active
CHEMBL5820769,O=C(NCC1CC12CCN(C(=O)Cn1ccc(=O)[nH]c1=O)CC2)c1cc2ccncc2o1,626.0,active
CHEMBL5886969,CC(=O)N1CCC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1,398.0,active
CHEMBL6007956,O=C(NCC1CC12CCN(C(=O)c1ccc(Cn3cnnn3)cc1)CC2)c1cc2ccncc2o1,211.0,active
CHEMBL6032255,CS(=O)(=O)Nc1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,76.7,active
CHEMBL5876514,O=C(NCC1CC12CCN(C(=O)c1ccc(N3CCS(=O)(=O)CC3)cc1)CC2)c1cc2ccncc2o1,38.8,active
CHEMBL5865245,CN1CCN(Cc2ccc(C(=O)N3CCC4(CC3)CC4CNC(=O)c3cc4ccncc4o3)cc2)CC1,30.0,active
CHEMBL5892223,CN1CCN(Cc2ccccc2C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1,802.0,active
CHEMBL5798355,CN1CCN(Cc2cccc(C(=O)N3CCC4(CC3)CC4CNC(=O)c3cc4ccncc4o3)c2)CC1,22.0,active
CHEMBL5945598,CN1CCN(CCC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1,228.0,active
CHEMBL5792769,CC(C)N1CC(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1=O,149.0,active
CHEMBL5771959,O=C1CN(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CCN1,474.0,active
CHEMBL5962144,CS(=O)(=O)c1cccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)c1,189.0,active
CHEMBL5936844,CS(=O)(=O)c1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,475.0,active
CHEMBL5926947,NC(=O)Nc1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,70.6,active
CHEMBL5841432,CC(=O)N1CCN(CC(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)CC1,426.0,active
CHEMBL5867076,Cc1nnnn1Cc1ccc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)cc1,153.0,active
CHEMBL5881669,O=C(NCC1CC12CCN(C(=O)c1ccncc1)CC2)c1cc2ccncc2o1,421.0,active
CHEMBL5865576,O=C(NCC1CC12CCN(C(=O)c1ccccn1)CC2)c1cc2ccncc2o1,504.0,active
CHEMBL6050479,C=Cc1cc(C(=O)NCC2CC23CCN(C(=O)c2cocn2)CC3)oc1C=N,826.0,active
CHEMBL5900844,O=C(NCC1CC12CCN(C(=O)c1nc[nH]n1)CC2)c1cc2ccncc2o1,462.0,active
CHEMBL5981680,O=C(NCC1CC12CCN(C(=O)c1c[nH]cn1)CC2)c1cc2ccncc2o1,625.0,active
CHEMBL6007808,O=C(NCC1CC12CCN(C(=O)c1ccncn1)CC2)c1cc2ccncc2o1,1210.0,intermediate
CHEMBL5917401,O=C(NCC1CC12CCN(C(=O)c1cccnc1)CC2)c1cc2ccncc2o1,440.0,active
CHEMBL5909960,O=C(NCC1CC12CCN(C(=O)c1cc[nH]n1)CC2)c1cc2ccncc2o1,2920.0,intermediate
CHEMBL6000252,Cn1cnc(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3ccncc3o2)c1,246.0,active
CHEMBL5992177,Cc1n[nH]cc1C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,396.0,active
CHEMBL5776958,Cn1nccc1C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,372.0,active
